Episode time step,Mean silhouette score seed_0,Mean silhouette score seed_10,Mean silhouette score seed_20,Mean silhouette score seed_40,Mean silhouette score seed_60,Mean silhouette score seed_80,Mean silhouette score seed_100,Mean silhouette score
11254,,0.59464157,,,,,,0.59464157
11259,,,,,,,0.5595971,0.5595971
11270,,,,,,0.5587654,,0.5587654
11273,,0.5921807,,,,,,0.5921807
11282,,0.58692825,,,,,,0.58692825
11286,,,,,,0.5789134,,0.5789134
11287,,,0.56932366,,,,,0.56932366
11291,0.5690476,,,,,,,0.5690476
11297,,,,,,0.559997,,0.559997
11299,,,,0.59408176,,,,0.59408176
11300,,,,,0.5710936,,,0.5710936
11308,,,,,,,0.5805453,0.5805453
11313,,,,,,0.56128925,,0.56128925
11314,,0.57147413,0.54349315,,,,,0.5574836400000001
11316,,,,,0.55510414,,,0.55510414
11324,0.5911875,,,,,0.586856,,0.58902175
11326,,,0.56590694,,,,,0.56590694
11334,,,,0.5903989,,,,0.5903989
11337,0.5701912,,,,,,,0.5701912
11340,,,0.54958576,,,,,0.54958576
11342,,,,,0.5862705,,0.56120425,0.573737375
11351,,0.5595579,,,,,,0.5595579
11354,0.57327914,,,,,,,0.57327914
11357,,,,,,,0.59885114,0.59885114
11358,,,0.5753476,,,0.57889926,,0.57712343
11362,,0.6014866,,0.5817857,,,,0.59163615
11367,,,,,0.5811579,,,0.5811579
11376,,,,,,,0.5701445,0.5701445
11377,,,,0.5774924,,,,0.5774924
11380,,,,,,0.5521781,,0.5521781
11384,0.58111864,,,,,,,0.58111864
11385,,,,,0.5774592,,,0.5774592
11391,,,0.5743759,,,0.589835,,0.58210545
11396,,,,0.59075505,,,,0.59075505
11397,,,,,,,0.5935418,0.5935418
11399,,,,,0.58166856,,,0.58166856
11413,0.578888,,,,,,,0.578888
11414,,0.57651824,,,,,,0.57651824
11415,,,,,0.5590335,,,0.5590335
11418,,,,,,0.56112754,,0.56112754
11420,,,,0.59214604,,,,0.59214604
11426,,,,,,,0.5842185,0.5842185
11429,,,,,0.58794796,,,0.58794796
11430,0.5922928,,,,,,,0.5922928
11438,,,,,,,0.5699046,0.5699046
11441,,,,0.6077263,,,,0.6077263
11449,,,,,0.57328767,,,0.57328767
11454,,,,,,,0.5768743,0.5768743
11460,,0.57144475,,,,,,0.57144475
11462,0.5626711,,,,,,,0.5626711
11467,,,,,,,0.5372888,0.5372888
11479,,0.54892516,,,,,,0.54892516
11482,,,,,0.55214953,,,0.55214953
11483,,,0.5653505,,,,,0.5653505
11486,0.54826,,,,,,,0.54826
11501,,,,,,0.5494732,,0.5494732
11502,0.5451302,,,,,,,0.5451302
11503,,,,0.5797089,,,,0.5797089
11511,,,,,0.57302123,,0.562952,0.567986615
11513,,,,0.573982,,,,0.573982
11521,0.5470967,,,,,,,0.5470967
11526,,,,,0.5780014,,,0.5780014
11527,,,,,,0.5639599,,0.5639599
11531,,0.5844367,,,,,,0.5844367
11534,,,,0.5698368,,,,0.5698368
11543,,,,,0.5546998,,,0.5546998
11549,,,,0.6100268,,,,0.6100268
11557,,,,,,,0.5806226,0.5806226
11559,,0.5544526,,,,,,0.5544526
11567,,,,,0.5708787,,,0.5708787
11568,,,,0.57720584,,,,0.57720584
11572,,,,,,,0.56772697,0.56772697
11573,,,0.57230645,,,,,0.57230645
11577,,0.56211543,,,,,,0.56211543
11590,,,,0.59069705,,,,0.59069705
11593,,,,,,,0.5630732,0.5630732
11597,,,,,0.57828903,,,0.57828903
11600,0.5794932,,,,,,,0.5794932
11601,,,,,,0.5752336,,0.5752336
11603,,,,0.57441443,,,,0.57441443
11605,,,,,,,0.5555934,0.5555934
11618,,,0.57810396,,,,,0.57810396
11621,0.5735129,,,,,,,0.5735129
11622,,0.5716539,,,,,,0.5716539
11627,,,,0.5759651,,,,0.5759651
11628,,,,,0.57626456,,,0.57626456
11632,,0.60869026,,,,,,0.60869026
11634,,,0.5884647,,,,,0.5884647
11642,0.5906786,,,,,,0.5667568,0.5787177
11655,,,0.5649322,,,,,0.5649322
11657,,0.5728792,,,,,,0.5728792
11658,,,,,,0.5478697,,0.5478697
11661,,,,,0.58585083,,,0.58585083
11663,,,,,,,0.57234967,0.57234967
11668,,,,0.57489556,,,,0.57489556
11669,0.5891141,,,,,,,0.5891141
11671,,,0.562088,,,,,0.562088
11678,,,,,0.57745147,0.5556165,,0.566533985
11685,0.55860037,,,,,,,0.55860037
11690,,,0.56906515,,,,,0.56906515
11691,,,,0.57157236,,,,0.57157236
11694,,,,,0.56794107,,,0.56794107
11696,,,,,,0.568951,,0.568951
11697,0.5737626,,,,,,,0.5737626
11709,,,,,,0.5761334,,0.5761334
11717,,,0.56915104,,0.5624147,,,0.56578287
11728,0.55865467,,0.5623156,,,,,0.560485135
11740,,,,,,,0.57797366,0.57797366
11741,,0.5663026,,,,,,0.5663026
11742,,,,,0.56065017,,,0.56065017
11745,,,,,,0.56041646,,0.56041646
11748,,,0.56627053,,,,,0.56627053
11752,,,,0.5726004,,,,0.5726004
11753,,,,,,,0.55780566,0.55780566
11762,,,,,0.58142424,,,0.58142424
11764,0.5737134,,,,,,,0.5737134
11765,,,0.5743472,,,,,0.5743472
11767,,,,,,0.5593455,,0.5593455
11779,0.57212657,,,,0.5722381,,,0.5721823349999999
11783,,0.59028196,,,,,,0.59028196
11792,,,,,,0.55632377,,0.55632377
11793,,0.5625575,,,0.5696836,,,0.56612055
11811,,0.5802598,,,,,,0.5802598
11821,0.57665306,,,,0.586098,,,0.5813755300000001
11822,,,,0.58565766,,,,0.58565766
11827,,,0.56155854,,,,,0.56155854
11835,,,,,0.5517266,,,0.5517266
11839,0.5727626,,,,,,,0.5727626
11840,,,,,,,0.56899,0.56899
11852,,,,0.57440114,,,,0.57440114
11855,0.5713433,,0.5824228,,0.5688992,,,0.5742217666666667
11860,,0.5782252,,,,,0.58599246,0.58210883
11871,,,,,0.5765204,,,0.5765204
11872,,,,,,,0.5708891,0.5708891
11876,,,,0.56758493,,,,0.56758493
11880,,,0.56789917,,,0.5700365,,0.568967835
11881,,,,,0.55452144,,,0.55452144
11885,,0.5895063,,,,,,0.5895063
11890,,,0.5838103,,,,,0.5838103
11891,,,,,,,0.55854124,0.55854124
11896,,0.57221526,,,,,,0.57221526
11901,,,,0.5898902,,,,0.5898902
11905,,,,,0.5663715,,,0.5663715
11914,,,,,,0.5516678,,0.5516678
11920,,0.54251534,,,,,,0.54251534
11925,,,,,0.5757888,,,0.5757888
11931,0.56904984,,,,,,,0.56904984
11932,,,,,,,0.57405853,0.57405853
11938,,,,0.5845225,,,,0.5845225
11943,,,0.55670506,,0.59219414,,,0.5744496
11944,,0.5594765,,,,,,0.5594765
11952,,,,,,,0.58044124,0.58044124
11961,0.5588551,,,0.59554344,,,,0.57719927
11968,,,,,,,0.5832755,0.5832755
11972,,,0.56503,,,,,0.56503
11973,0.54639864,,,,,,,0.54639864
11981,,0.55946046,,,,,,0.55946046
11985,,,0.58482,,,,,0.58482
12005,,,,0.58611065,,,,0.58611065
12007,,,,,0.5735698,,0.5640016,0.5687857000000001
12014,,0.5659029,,,,,,0.5659029
12016,0.5807875,,,,,,,0.5807875
12026,,,,,,0.5619512,,0.5619512
12028,,,,,,,0.54603875,0.54603875
12031,,,0.563412,,,,,0.563412
12032,0.56809413,,,,,,,0.56809413
12040,,0.5551021,,,,,0.58768386,0.5713929799999999
12042,,,,,,0.57072914,,0.57072914
12043,,,,0.57217425,,,,0.57217425
12044,,,,,0.5823292,,,0.5823292
12051,,,0.5690961,,,,,0.5690961
12058,,,,,,0.56223893,,0.56223893
12061,,0.57454437,,,,,,0.57454437
12066,,,,,,,0.5730814,0.5730814
12068,0.5561359,,,,,,,0.5561359
12073,,,,,,0.55915564,,0.55915564
12074,,,0.57457185,,,,,0.57457185
12076,0.63553286,,,,,,,0.63553286
12079,,0.5808367,,,,,,0.5808367
12088,,,,0.5851249,,,,0.5851249
12089,,,0.58225405,,,,0.5758918,0.579072925
12098,,,,,,,0.5561422,0.5561422
12100,0.57015145,,,,0.5746811,,,0.5724162749999999
12105,,,,,,0.593451,,0.593451
12109,0.57532537,,,0.5786117,,,,0.576968535
12112,,0.57463896,,,,,,0.57463896
12118,,,,,,0.5428678,0.59411144,0.56848962
12120,,,,,0.58162093,,,0.58162093
12130,,0.5694459,,,,,,0.5694459
12131,0.5622626,,,,,,,0.5622626
12133,,,,0.55505437,,,,0.55505437
12142,,0.5986959,,,,,,0.5986959
12143,,,,,,,0.57683676,0.57683676
12146,,,0.58419913,,,,,0.58419913
12147,,,,,,0.550048,,0.550048
12150,,,,0.57277143,,,,0.57277143
12160,0.5688205,,,,,,,0.5688205
12163,,0.59276307,,,,,,0.59276307
12166,,,0.56512123,,,,,0.56512123
12168,,,,0.5871446,,,,0.5871446
12173,,,,,0.58490586,,,0.58490586
12180,0.57942086,,,,,,,0.57942086
12181,,,,,,0.56271136,,0.56271136
12185,,0.57307196,,0.5629189,,,,0.5679954300000001
12192,,,,,0.5643971,,,0.5643971
12195,,,0.5790286,,,,,0.5790286
12197,,,,,,,0.5819641,0.5819641
12203,,0.5825793,,,,,,0.5825793
12204,,,,,0.5740828,,,0.5740828
12214,,0.58531356,,,,,,0.58531356
12216,,,,0.5711335,,,,0.5711335
12218,,,,,,0.55254245,,0.55254245
12219,,,,,0.5805064,,,0.5805064
12220,0.57900816,,,,,,,0.57900816
12225,,,0.57595533,,,,,0.57595533
12233,0.5929126,,,0.6023054,,,,0.5976090000000001
12238,,,,,,0.5389723,,0.5389723
12239,,0.5905327,,,,,,0.5905327
12241,,,,,0.56760025,,,0.56760025
12247,,,0.5770275,,,,,0.5770275
12253,,,,0.57562596,,,,0.57562596
12259,,,,,,,0.5846097,0.5846097
12263,0.5723178,,,,,,,0.5723178
12283,,0.57661784,,,,,0.5902219,0.58341987
12291,,,0.56493837,,,,,0.56493837
12293,,,,0.5775542,,,,0.5775542
12297,,0.5830065,,,,,,0.5830065
12315,,,,,,,0.5778763,0.5778763
12321,,0.5776176,,,,,,0.5776176
12329,,,,0.5849011,,,,0.5849011
12341,,,0.5731442,,,,,0.5731442
12343,0.56723,,,,,,,0.56723
12345,,,,,,,0.56737965,0.56737965
12351,,,,0.58869565,,,,0.58869565
12355,,,,,,0.5728878,,0.5728878
12356,,0.58958083,,,,,,0.58958083
12381,0.5624748,,,,,,,0.5624748
12385,,,,0.5712481,,,,0.5712481
12386,,,0.56355613,,,,,0.56355613
12391,,0.57176256,,,,,,0.57176256
12392,,,,,,0.5658153,,0.5658153
12402,,,,,,0.5402465,,0.5402465
12407,,,,,,,0.58631414,0.58631414
12419,,,,0.58884287,,,,0.58884287
12425,,0.5778573,,,,,,0.5778573
12426,0.56364626,,0.5703335,,,,,0.56698988
12434,,,,,,,0.5753459,0.5753459
12436,,,,,,0.56980544,,0.56980544
12444,,,0.5679683,,,,,0.5679683
12451,,,,0.5888398,,,,0.5888398
12454,0.5617175,,,,,,,0.5617175
12456,,,,,,0.5831153,,0.5831153
12459,,,,,,,0.57652473,0.57652473
12472,,,,0.56334496,0.5755117,,,0.56942833
12480,,0.57860506,,,,,,0.57860506
12481,,,,,,0.5528999,,0.5528999
12484,,,,0.5902952,,,,0.5902952
12496,,0.5683226,,,,,0.5679811,0.56815185
12501,,,0.5599262,,,,,0.5599262
12511,,,,0.58177334,,,,0.58177334
12517,,,0.5647243,,,,,0.5647243
12522,,,,,,,0.5866268,0.5866268
12527,,,,0.59426254,,,,0.59426254
12530,,0.56828624,,,,,,0.56828624
12533,,,,,,0.55989724,,0.55989724
12538,0.57403934,,,,,,,0.57403934
12548,,,,,0.57536054,,,0.57536054
12550,,0.57902104,,,,,,0.57902104
12555,,,,0.59037435,,,,0.59037435
12556,,,,,,0.5562055,,0.5562055
12558,0.5592459,,,,,,,0.5592459
12563,,0.61023563,,,,,,0.61023563
12569,,,,,,0.56558937,,0.56558937
12572,,,,,,,0.5755593,0.5755593
12578,,,0.5704453,,,,,0.5704453
12585,,,,0.58459246,,,,0.58459246
12586,,,,,,0.5570477,,0.5570477
12596,,,,,0.56175214,,,0.56175214
12600,,,,,,0.56353784,,0.56353784
12602,0.57283443,,,,,,,0.57283443
12608,,,,,0.56231964,,,0.56231964
12613,,0.58146113,,,,,,0.58146113
12623,,,,,0.5563197,,,0.5563197
12624,,,,0.5938003,,,,0.5938003
12629,,0.57906914,,,,,,0.57906914
12634,,,,,,0.56931424,,0.56931424
12640,,,,,,,0.5706676,0.5706676
12646,,,,,0.5613389,,,0.5613389
12650,0.56292874,,,,,,,0.56292874
12659,,,0.56549567,,,,,0.56549567
12661,0.578718,,,,,,,0.578718
12663,,0.5687757,,0.58520156,,,,0.57698863
12666,,,,,0.58387846,,,0.58387846
12670,,,,,,,0.58691156,0.58691156
12677,,0.5641833,,,,,,0.5641833
12679,,,,,0.5489927,,,0.5489927
12685,,,,,,,0.57289517,0.57289517
12686,,,,,,0.55562836,,0.55562836
12688,,0.5891151,,,,,,0.5891151
12691,0.56425977,,,,0.5807825,,,0.572521135
12697,,,,,,0.5845409,,0.5845409
12708,,,,0.57645875,,,,0.57645875
12714,0.582413,,,,,,,0.582413
12718,,,,,,,0.58136725,0.58136725
12723,,,,,,0.58049023,,0.58049023
12730,0.5584206,,,,,,0.56035644,0.55938852
12735,,0.5682067,,,,,,0.5682067
12749,,,,,,0.5360678,,0.5360678
12753,,,,0.59005827,,,,0.59005827
12758,,,,,0.5730864,,,0.5730864
12760,,0.58136606,,,,,,0.58136606
12761,,,,,,,0.5680796,0.5680796
12766,0.5512505,,,,,,,0.5512505
12771,,,0.57398266,,,,,0.57398266
12782,,,,,0.5704174,,,0.5704174
12783,,,0.5513273,,,,,0.5513273
12791,0.5507391,,,,,,,0.5507391
12794,,,,0.5779973,,,,0.5779973
12795,,0.5765078,,,,,,0.5765078
12803,,,,,,0.55891883,,0.55891883
12806,,,,,,,0.5653,0.5653
12809,,,0.5747456,,,,,0.5747456
12819,,0.55704015,,,,,,0.55704015
12837,,,,0.58453095,,,,0.58453095
12839,,,,,,,0.5751841,0.5751841
12840,,,,,0.5601555,,,0.5601555
12844,0.58140904,,,,,,,0.58140904
12847,,,,,,0.5523636,,0.5523636
12853,,0.59191734,,,,,,0.59191734
12867,,0.56421494,,,,,0.55986315,0.562039045
12872,,,,,,0.53673494,,0.53673494
12874,,,0.57868683,,,,,0.57868683
12880,,,,,,,0.586912,0.586912
12883,,,,,0.58027035,,,0.58027035
12884,0.57125825,,,,,,,0.57125825
12892,,,,,0.5714699,,,0.5714699
12895,,,,0.5833468,,,,0.5833468
12897,,0.5790609,,,,,,0.5790609
12911,0.572386,,,,,,0.5721388,0.5722624
12915,,,,,,0.5631805,,0.5631805
12917,,,0.5613903,,,,,0.5613903
12921,,,,0.5694716,,,,0.5694716
12928,,,,,,0.55172235,,0.55172235
12933,,,,,0.57857496,,,0.57857496
12935,0.57052463,,,,,,,0.57052463
12938,,,,0.5808125,,,,0.5808125
12942,,,0.56133133,,,,,0.56133133
12951,,0.57742864,,,,,,0.57742864
12953,,,,0.5977607,,,,0.5977607
12959,,,,,0.562603,,,0.562603
12975,,,,,0.55803174,,,0.55803174
12976,0.5597774,,,,,,,0.5597774
12983,,,,,,0.5695439,,0.5695439
12986,,,,,,,0.57544875,0.57544875
12988,,0.5727497,,,,,,0.5727497
12993,,,,,0.5420061,,,0.5420061
12998,,,0.5660298,,,,,0.5660298
12999,,,,,,0.5810823,,0.5810823
13008,0.56712484,,,,,,,0.56712484
13010,,,,,0.5927024,,,0.5927024
13015,,0.55571824,,,,,,0.55571824
13017,0.547781,,,,,,,0.547781
13030,,,0.56006575,,0.55973864,,,0.559902195
13032,0.5536138,,,,,,,0.5536138
13033,,0.5615907,,,,,,0.5615907
13035,,,,,,,0.56438357,0.56438357
13042,,0.5813113,,,,0.5573205,,0.5693159
13050,,,,,,,0.56590563,0.56590563
13053,,,,0.5718718,,,,0.5718718
13057,,,,,,0.5667309,,0.5667309
13058,,0.56625056,,,,,,0.56625056
13060,,,,,,,0.54243165,0.54243165
13069,,,,,0.57708585,,,0.57708585
13070,,,,,,0.5428204,,0.5428204
13072,,0.56975275,,,,,,0.56975275
13075,,,,0.59350944,,,,0.59350944
13080,,,,,,,0.57443756,0.57443756
13092,,,,,,,0.5768915,0.5768915
13094,,0.5627554,,,,0.55495906,,0.55885723
13102,,,0.56057715,,,,,0.56057715
13107,0.5605477,,,,,,,0.5605477
13112,,,,,,,0.5935868,0.5935868
13118,,,,0.5652696,,,,0.5652696
13119,,0.5886148,,,,0.5660279,,0.5773213500000001
13123,0.5848004,,,,,,,0.5848004
13132,,0.5650302,,,,,,0.5650302
13135,,,,,,,0.5873031,0.5873031
13136,,,0.5623365,,,,,0.5623365
13141,,,,0.5782233,,,,0.5782233
13145,,0.55681604,,,,,,0.55681604
13154,,,,,0.5681012,,,0.5681012
13164,,,,0.60153604,,,,0.60153604
13167,,,,,,,0.5892788,0.5892788
13168,,,,,,0.5459483,,0.5459483
13177,,,,,0.5532129,,,0.5532129
13178,,,,0.57816195,,,,0.57816195
13183,,,,,,,0.58303916,0.58303916
13193,,,,,,,0.61074895,0.61074895
13203,,,,0.5801803,,,,0.5801803
13204,,,,,0.5948009,,,0.5948009
13208,,,0.5586883,,,,,0.5586883
13211,,,,,,0.557685,,0.557685
13214,,,,,,,0.57048213,0.57048213
13215,,,,0.56400985,,,,0.56400985
13221,,,0.5519579,,,,,0.5519579
13224,0.55679816,,,,,,,0.55679816
13227,,0.5732465,,,,,,0.5732465
13234,,,0.5739115,,,,,0.5739115
13247,,0.5661565,,,,,,0.5661565
13248,,,,,,,0.5746646,0.5746646
13252,0.55594814,,,0.59668624,,,,0.57631719
13260,,,,,0.55183995,,,0.55183995
13261,,0.59273654,,,,0.5551305,,0.57393352
13263,,,,0.5894896,,,,0.5894896
13274,,0.5772379,,,,,,0.5772379
13275,,,,,0.56251067,,,0.56251067
13280,,,0.56758326,,,,,0.56758326
13282,,,,,,,0.5789796,0.5789796
13285,,,,,,0.555694,,0.555694
13289,,0.57623035,,,,,,0.57623035
13296,,,,,0.5546092,,,0.5546092
13303,,,,,,0.5529786,,0.5529786
13309,0.55631274,,,,,,,0.55631274
13310,,,0.55155253,,,,,0.55155253
13312,,,,,0.57829845,,,0.57829845
13313,,0.5994432,,,,,0.5672846,0.5833638999999999
13316,,,,0.57912624,,,,0.57912624
13321,,,,,,0.55588865,,0.55588865
13324,,,,,0.5697092,,,0.5697092
13341,,,,,,0.5656721,,0.5656721
13344,0.5605673,,,,,,,0.5605673
13346,,0.57525516,,,,,,0.57525516
13347,,,,,0.57012206,,,0.57012206
13356,0.5594963,,,,,,,0.5594963
13363,,0.58064455,,,,,,0.58064455
13367,,,,,,0.55916524,,0.55916524
13369,,,,,,,0.57142216,0.57142216
13381,,,,,0.58950984,,,0.58950984
13384,,,,,,,0.57822526,0.57822526
13386,,0.596521,,,,,,0.596521
13397,,,0.5589958,,,,,0.5589958
13419,,,0.5562503,,,,,0.5562503
13421,,,,,,,0.59482557,0.59482557
13425,,,,,,0.5572951,,0.5572951
13428,,,,0.57426745,,,,0.57426745
13431,0.5644003,,,,0.5518284,,,0.55811435
13432,,,0.5800558,,,,,0.5800558
13439,,0.5861882,,,,,,0.5861882
13444,,,,,,,0.5882947,0.5882947
13445,,,,0.59098655,,,,0.59098655
13457,,,,,0.56359327,,,0.56359327
13462,,,,,,0.5752905,,0.5752905
13468,0.57327205,,,,,,,0.57327205
13469,,0.56755596,0.5537951,,,,,0.5606755299999999
13473,,,,,,,0.57848185,0.57848185
13481,,,0.5641932,0.5834,,,,0.5737966
13482,,,,,,0.54651356,,0.54651356
13483,,0.59299713,,,,,,0.59299713
13493,0.5770752,,,,,,,0.5770752
13507,,,,,,0.5545032,,0.5545032
13512,0.56827104,,,,,,,0.56827104
13513,,,,,0.57193315,,,0.57193315
13530,0.5620199,0.5624493,,,,,,0.5622346
13537,,,,,0.5680299,,,0.5680299
13541,,,,,,0.5576435,,0.5576435
13557,,,0.55554867,,,,,0.55554867
13563,,,,,,,0.584121,0.584121
13571,0.565307,,,,,,,0.565307
13572,,,,,0.5683534,,,0.5683534
13577,,0.56829023,,,,,,0.56829023
13578,,,,,,,0.5812582,0.5812582
13579,,,,,,0.560107,,0.560107
13582,,,,0.5875606,,,,0.5875606
13592,0.5564841,,,,,,,0.5564841
13593,,0.5777627,,,,,,0.5777627
13597,,,,,,,0.5765045,0.5765045
13601,,,,0.5930273,,,,0.5930273
13603,,,,,0.57454515,,,0.57454515
13610,,0.603264,,,,,,0.603264
13615,,,,,,0.5797955,,0.5797955
13624,,0.5774617,,,,,,0.5774617
13633,,,,,,,0.5791866,0.5791866
13639,,,,,0.55627555,,,0.55627555
13646,0.5717316,0.60410416,,,,,,0.58791788
13655,,,,0.5857766,,,,0.5857766
13661,0.56563294,,,,,,,0.56563294
13669,,0.5692076,,,,,,0.5692076
13670,,,0.5605597,,,,,0.5605597
13675,,,,,,0.561555,,0.561555
13676,,,,0.55741346,,,,0.55741346
13685,0.5715406,,,,,,,0.5715406
13700,,,0.56549454,,,,,0.56549454
13701,,,,,0.5677406,,,0.5677406
13703,0.5644163,,,,,,,0.5644163
13706,,0.5801294,,0.58320165,,,,0.581665525
13711,,,,,,,0.57623136,0.57623136
13721,,,0.5386745,,,,,0.5386745
13728,,,,,,0.5754052,,0.5754052
13734,0.5661469,,0.570797,,,,,0.56847195
13742,,0.591794,,,,,,0.591794
13745,,,0.55252826,,,,,0.55252826
13748,,,,0.58496165,,,,0.58496165
13752,0.57768786,,,,,,,0.57768786
13760,,,,0.61040074,,,,0.61040074
13761,,,,,,0.54160744,,0.54160744
13768,,0.5908716,,,,,,0.5908716
13769,,,0.5497,,,,,0.5497
13784,,,,0.5807373,,,0.5725674,0.57665235
13785,,,,,,0.5538407,,0.5538407
13788,,,0.55516386,,,,,0.55516386
13794,,,,,,,0.58602107,0.58602107
13796,,,0.5453113,,,,,0.5453113
13797,,,,0.6119171,,,,0.6119171
13814,,0.57998717,,,,,0.5797114,0.579849285
13815,,,,0.5797239,,,,0.5797239
13823,,,0.56933844,,,0.5524345,,0.56088647
13827,,,,,0.57798743,,,0.57798743
13838,,0.5665203,,,,,,0.5665203
13842,0.5765541,,,,,,,0.5765541
13843,,,0.5706731,,,,,0.5706731
13846,,,,,0.5581909,,,0.5581909
13847,,,,,,0.5364059,,0.5364059
13854,,,,,,,0.5787939,0.5787939
13857,,0.579109,,,,,,0.579109
13862,,,0.55078137,,,,,0.55078137
13871,,,,,0.56760925,,,0.56760925
13874,,,0.5443691,,,,,0.5443691
13875,,0.5855731,,,,,0.57021725,0.577895175
13883,,,,,0.5685463,,,0.5685463
13887,0.5719987,,,,,,0.5684681,0.5702334
13888,,,,0.5809041,,,,0.5809041
13898,,,0.5460721,,,,,0.5460721
13900,,,,,0.57059586,,,0.57059586
13903,,0.5823116,,,,,,0.5823116
13905,,,,,,0.57436174,,0.57436174
13907,,,,0.5773583,,,,0.5773583
13909,,,0.55515504,,,,0.57991564,0.56753534
13915,,0.5783281,,,,,,0.5783281
13916,0.55262834,,,,,,,0.55262834
13921,,,,,,,0.60462165,0.60462165
13924,,,0.5650107,,,,,0.5650107
13932,,0.586192,,,,,,0.586192
13934,,,,,0.563978,,,0.563978
13937,,,,,,,0.5784533,0.5784533
13938,,,0.56328577,,,,,0.56328577
13939,,,,0.5840796,,,,0.5840796
13944,,,,,,0.5356057,,0.5356057
13948,,0.55435187,,,,,,0.55435187
13954,,,,0.5799759,,,0.5863991,0.5831875
13955,0.57117575,,,,,,,0.57117575
13961,,,0.5424982,,,,,0.5424982
13966,,0.56215733,,,,,,0.56215733
13968,,,,0.6201057,,,,0.6201057
13975,,0.5573324,,,,,,0.5573324
13979,0.56239563,,,,,,,0.56239563
13991,,,,0.5954792,,,,0.5954792
13997,0.5818009,,,,,,,0.5818009
14006,,,0.54744565,,,,,0.54744565
14009,,,,,,0.5606015,,0.5606015
14012,,,,,0.57651186,,,0.57651186
14020,0.5717615,0.5655895,,,,,,0.5686755
14024,,,,,0.57478756,,,0.57478756
14031,,,0.5523931,,,,,0.5523931
14035,,,,0.5766305,,,,0.5766305
14038,,,,,,,0.58460015,0.58460015
14045,,,,,0.57344025,,,0.57344025
14046,,,0.5497631,,,,,0.5497631
14051,,,,,,0.5567044,,0.5567044
14054,0.56764996,,,,,,0.5841499,0.5758999300000001
14070,,,,0.59206426,0.58405995,,,0.588062105
14071,,0.5676553,,,,,,0.5676553
14078,,,,,,0.53764075,,0.53764075
14080,,,,,,,0.59533775,0.59533775
14088,,,,,0.57421035,,,0.57421035
14090,,,0.5447121,,,,,0.5447121
14091,0.5808297,,,,,,,0.5808297
14099,,,0.5865355,,,,,0.5865355
14103,0.571414,,,,,,,0.571414
14108,,,,0.5814445,,,,0.5814445
14113,,,,,,0.52573425,,0.52573425
14120,,,,,,,0.6134669,0.6134669
14122,,0.5615841,,,,,,0.5615841
14126,,,,0.5908799,,,,0.5908799
14129,,,,,0.5770078,,,0.5770078
14139,,,,,,,0.59293777,0.59293777
14144,,0.5584566,,,,0.5433479,,0.55090225
14145,,,,,0.5752245,,,0.5752245
14150,0.56687206,,,,,,,0.56687206
14160,,,,0.58399004,,,,0.58399004
14172,,,,,,0.56091046,,0.56091046
14173,,,,,,,0.60218674,0.60218674
14186,,,0.5574564,,,,,0.5574564
14188,,,,,,0.5771383,,0.5771383
14192,,0.5478414,,,,,,0.5478414
14196,,,,,0.58195853,,,0.58195853
14200,,,0.5767003,,,,,0.5767003
14208,,,0.57504433,,,,,0.57504433
14216,,0.58167744,,,,,,0.58167744
14219,,,,0.5897091,,,,0.5897091
14231,0.57631844,,,,,,,0.57631844
14235,,0.55897945,,,,,,0.55897945
14242,,,,,,0.5436875,,0.5436875
14243,,,,0.5675034,,,,0.5675034
14250,,,,,0.5810277,,,0.5810277
14263,,,,,,,0.5890512,0.5890512
14265,,,,,0.5650192,,,0.5650192
14266,,,,0.5867598,,,,0.5867598
14269,,0.57193327,,,,,,0.57193327
14275,,,,,,,0.5913405,0.5913405
14283,0.5674574,,,,,0.5557572,,0.5616072999999999
14299,,0.5849874,,,,,,0.5849874
14300,,,,,,,0.5759328,0.5759328
14313,,,,,,0.5441499,,0.5441499
14316,,,,0.5889011,,,,0.5889011
14319,,,0.5574877,,,,,0.5574877
14324,,,,,0.5597173,,,0.5597173
14331,,,0.5547988,,,,,0.5547988
14334,,,,,,0.5399905,,0.5399905
14352,,,,,,0.53170973,,0.53170973
14355,,0.5738056,,,,,,0.5738056
14372,0.56444174,,,,,,0.5804499,0.57244582
14376,,0.59035873,,,,,,0.59035873
14378,,,,0.5678715,,,,0.5678715
14392,0.5816676,0.581479,,,,,,0.5815733
14393,,,,,,,0.5840319,0.5840319
14396,,,,,,0.54076505,,0.54076505
14403,,,,0.5719823,,,,0.5719823
14407,0.5688278,,,,,,,0.5688278
14412,,0.5814667,,,,,,0.5814667
14415,,,,0.565082,,,,0.565082
14416,0.5663432,,,,,,,0.5663432
14417,,,,,0.5854648,,,0.5854648
14420,,,,,,,0.5684557,0.5684557
14434,,,0.5593469,,,,,0.5593469
14436,,,,0.56840026,,,,0.56840026
14442,0.54913986,,,,,,,0.54913986
14443,,0.5813805,,,0.5875468,,,0.58446365
14445,,,,,,,0.5795956,0.5795956
14452,,,,0.59290445,,,,0.59290445
14454,,,,,,0.53997904,,0.53997904
14457,,0.58004737,,,,,,0.58004737
14463,0.5638192,,,,,,,0.5638192
14472,,,,,,,0.59542346,0.59542346
14480,0.5791005,,,,,,,0.5791005
14481,,,,0.57686013,,,,0.57686013
14483,,,,,0.56221634,,,0.56221634
14497,,,0.54609996,,,,,0.54609996
